stn_name,stncode,year,month,dday,maxtmp,mintmp,rain,sunshine,avgrh,evapor,meantemp
ROI ET,405201,1986,12,21,29.8,16.5,0,9.1,67,5.6,23.1
ROI ET,405201,1986,12,22,28.4,17.3,0,10.1,68,4.3,22.8
ROI ET,405201,1986,12,23,28.5,15.2,0,10.6,69,3,21.8
ROI ET,405201,1986,12,24,30.3,16.3,0,10.6,68,3.2,23.3
ROI ET,405201,1986,12,25,30.5,17.4,0,10.8,64,6.1,23.9
ROI ET,405201,1986,12,26,30,17.2,0,10.1,67,2.8,23.6
ROI ET,405201,1986,12,27,30.3,21.2,0,5.9,67,4.4,25.7
ROI ET,405201,1986,12,28,29.1,18.4,0,8.5,68,5.4,23.7
ROI ET,405201,1986,12,29,29.9,17.3,0,10.4,71,2.4,23.6
ROI ET,405201,1986,12,30,31.7,17.6,0,10.3,72,3.3,24.6
ROI ET,405201,1986,12,31,31.8,18.1,0,10.4,67,5.2,24.9
ROI ET,405201,1987,01,01,31.5,18.5,0,8.9,70,2.3,25
ROI ET,405201,1987,01,02,33.1,22.4,0,8.4,68,4.4,27.7
ROI ET,405201,1987,01,03,33.7,20.5,0,10.1,70,3.3,27.1
ROI ET,405201,1987,01,04,33,20.3,0,9.6,68,4.5,26.6
ROI ET,405201,1987,01,05,32.5,20.7,0,10.1,60,4,26.6
ROI ET,405201,1987,01,06,31.1,18.3,0,9,63,6.8,24.7
ROI ET,405201,1987,01,07,29.7,17.3,0,9.9,64,3.9,23.5
ROI ET,405201,1987,01,08,28.7,17.2,0,10.4,59,4,22.9
ROI ET,405201,1987,01,09,29.2,15.4,0,10.5,63,4,22.3
ROI ET,405201,1987,01,10,30.4,16.2,0,10.4,65,3.8,23.3
ROI ET,405201,1987,01,11,31.3,17,0,10.4,64,4.8,24.1
ROI ET,405201,1987,01,12,29.5,18,0,10.3,63,2.9,23.7
ROI ET,405201,1987,01,13,27.4,18.2,0,5.8,64,5.4,22.8
ROI ET,405201,1987,01,14,28.3,15.7,0,10.2,66,4.3,22
ROI ET,405201,1987,01,15,29.3,15,0,10.3,68,3.7,22.1
ROI ET,405201,1987,01,16,30.4,15.1,0,10.4,66,4.4,22.7
ROI ET,405201,1987,01,17,30,16.6,0,9.9,64,4.2,23.3
ROI ET,405201,1987,01,18,30.5,15.2,0,10.4,65,3.6,22.8
ROI ET,405201,1987,01,19,31,15.8,0,10.4,64,5.1,23.4
ROI ET,405201,1987,01,20,31,16.5,0,10.4,64,4.6,23.7
ROI ET,405201,1987,01,21,33,16.4,0,10.2,66,3.7,24.7
ROI ET,405201,1987,01,22,33.6,17,0,10.1,64,3.9,25.3
ROI ET,405201,1987,01,23,32.2,18.3,0,10.1,65,4.9,25.2
ROI ET,405201,1987,01,24,31.2,16.8,0,10.2,65,5.5,24
ROI ET,405201,1987,01,25,29.4,18,0,10.3,65,5.3,23.7
ROI ET,405201,1987,01,26,27.7,16.7,0,8.5,62,6,22.2
ROI ET,405201,1987,01,27,26.3,15,0,8.1,60,5.4,20.6
ROI ET,405201,1987,01,28,27.4,13.3,0,10.3,63,4.1,20.3
ROI ET,405201,1987,01,29,29.2,14,0,10.4,68,3.6,21.6
ROI ET,405201,1987,01,30,31,16.8,0,10.5,64,5.1,23.9
ROI ET,405201,1987,01,31,30.7,17.2,0,10.1,63,4.6,23.9
ROI ET,405201,1987,02,01,30.8,16.9,0,10.8,60,5.6,23.8
ROI ET,405201,1987,02,02,30,16.9,0,10.8,61,4.1,23.4
ROI ET,405201,1987,02,03,27,16.4,0,10.6,63,5.8,21.7
ROI ET,405201,1987,02,04,27.1,16,0,10.3,62,5.5,21.5
ROI ET,405201,1987,02,05,29,14.5,0,10.6,61,3.6,21.7
ROI ET,405201,1987,02,06,30.4,15.3,0,10.7,65,4.1,22.8
ROI ET,405201,1987,02,07,30.7,17.1,0,10.7,63,5.9,23.9
ROI ET,405201,1987,02,08,30.8,17,0,10.7,63,3.9,23.9
ROI ET,405201,1987,02,09,32.4,16.7,0,10.6,64,4.2,24.5
ROI ET,405201,1987,02,10,33.8,17,0,10.2,65,5,25.4
ROI ET,405201,1987,02,11,34.1,21.4,0,8.9,62,3.5,27.7
ROI ET,405201,1987,02,12,33.9,20.8,0,9.6,65,4.4,27.3
ROI ET,405201,1987,02,13,35.3,20,0,8,63,4.3,27.6
ROI ET,405201,1987,02,14,34.8,21.8,0,10,62,3.8,28.3
ROI ET,405201,1987,02,15,35.2,21,0,9.7,63,4.3,28.1
ROI ET,405201,1987,02,16,34.4,22.6,0,8.4,59,5.5,28.5
ROI ET,405201,1987,02,17,34.5,23.4,0,10.2,57,5.2,28.9
ROI ET,405201,1987,02,18,35.7,23,0,9.5,58,4.2,29.3
ROI ET,405201,1987,02,19,35.5,23.1,0,10.3,60,6.1,29.3
ROI ET,405201,1987,02,20,35,22.7,0,10.4,62,5.1,28.8
ROI ET,405201,1987,02,21,34.1,22,0,10.3,59,4.6,28
ROI ET,405201,1987,02,22,33.8,21.4,0,10.1,59,4.6,27.6
ROI ET,405201,1987,02,23,34.8,22,0,10.1,61,3.9,28.4
ROI ET,405201,1987,02,24,35.8,24.4,0,9.3,56,4.9,30.1
ROI ET,405201,1987,02,25,32.2,24.8,0,4.9,68,3.9,28.5
ROI ET,405201,1987,02,26,31.7,23.4,0,4.2,76,2.8,27.5
ROI ET,405201,1987,02,27,35.1,24.1,0,9.7,63,5.4,29.6
ROI ET,405201,1987,02,28,23.3,19.4,0,0.2,68,2.8,21.3
ROI ET,405201,1987,03,01,30.1,17.3,0,4.2,68,3.8,23.7
ROI ET,405201,1987,03,02,27.9,20.5,0.2,0.4,64,2.2,24.2
ROI ET,405201,1987,03,03,22.2,19.3,1.3,0,86,2.3,20.7
ROI ET,405201,1987,03,04,31.7,18.5,0,10,72,1.7,25.1
ROI ET,405201,1987,03,05,33.9,22,6.5,5.7,71,8.8,27.9
ROI ET,405201,1987,03,06,33.8,19.8,0,8.8,67,1.4,26.8
ROI ET,405201,1987,03,07,35.9,20.7,0,9.9,63,4.9,28.3
ROI ET,405201,1987,03,08,36.4,24.2,0,9.1,59,6.8,30.3
ROI ET,405201,1987,03,09,37.1,22.2,0,10,60,5,29.6
ROI ET,405201,1987,03,10,37.9,25.9,0,10.1,50,7.2,31.9
ROI ET,405201,1987,03,11,37.7,25.6,0,9.7,53,4.8,31.6
ROI ET,405201,1987,03,12,38,24.3,0,9.2,55,6.4,31.1
ROI ET,405201,1987,03,13,37.6,24.3,0,9.8,57,6.2,30.9
ROI ET,405201,1987,03,14,38.4,25.2,0,9.7,55,7.2,31.8
ROI ET,405201,1987,03,15,37.9,25.6,6.6,9.7,54,6.2,31.7
ROI ET,405201,1987,03,16,36.9,23,0,10,57,8.3,29.9
ROI ET,405201,1987,03,17,36.3,23.4,0,10.3,56,7.3,29.8
ROI ET,405201,1987,03,18,36.8,24.1,0,10.3,47,7.8,30.4
ROI ET,405201,1987,03,19,37.1,23.1,0,10.1,42,5.6,30.1
ROI ET,405201,1987,03,20,38.4,24.4,0,10,45,7.6,31.4
ROI ET,405201,1987,03,21,38.6,25.9,0,9.8,44,7.8,32.2
ROI ET,405201,1987,03,22,38.2,24.6,0,10.2,42,6.9,31.4
ROI ET,405201,1987,03,23,38,24,0,10.2,49,6.7,31
ROI ET,405201,1987,03,24,38.4,25,0,10.5,49,7.8,31.7
ROI ET,405201,1987,03,25,39,26.4,0,9.4,51,5.8,32.7
ROI ET,405201,1987,03,26,34.7,24.9,0,9.9,61,6.8,29.8
ROI ET,405201,1987,03,27,33,23.4,0,1.5,68,4.4,28.2
ROI ET,405201,1987,03,28,36.1,23.7,3,8.5,65,6.2,29.9
ROI ET,405201,1987,03,29,34.8,21.7,25.7,6.9,72,9.9,28.2
ROI ET,405201,1987,03,30,34,21.4,0,9.2,75,2.9,27.7
ROI ET,405201,1987,03,31,35.7,23.5,0,10.3,66,6.2,29.6
ROI ET,405201,1987,04,01,36.6,23.5,0,8.7,65,4.2,30
ROI ET,405201,1987,04,02,36.6,25,0.1,7.1,64,5.4,30.8
ROI ET,405201,1987,04,03,33.9,24.5,0,8.6,68,6.3,29.2
ROI ET,405201,1987,04,04,36,24.5,0,9.7,66,4.8,30.2
ROI ET,405201,1987,04,05,36.8,26,0,9.5,60,6.4,31.4
ROI ET,405201,1987,04,06,37.2,25.5,0,9.4,56,6.7,31.3
ROI ET,405201,1987,04,07,37.4,26.2,0,8.7,51,7,31.8
ROI ET,405201,1987,04,08,28.8,22.3,10.9,4.4,76,9.3,25.5
ROI ET,405201,1987,04,09,34.8,22.3,0,10.1,71,7.8,28.5
ROI ET,405201,1987,04,10,36.3,26.4,0,9.1,62,5.1,31.3
ROI ET,405201,1987,04,11,37.8,26.7,0,10.6,57,7.7,32.2
ROI ET,405201,1987,04,12,38.1,26.6,0,10.5,54,4.3,32.3
ROI ET,405201,1987,04,13,39.8,25.7,0,10,50,7.9,32.7
ROI ET,405201,1987,04,14,36,27.1,0,9.5,59,4.7,31.5
ROI ET,405201,1987,04,15,33.7,23.5,0,7.3,64,5.8,28.6
ROI ET,405201,1987,04,16,33.6,23.4,0,3.1,66,2.2,28.5
ROI ET,405201,1987,04,17,35.9,23.5,3,8.8,62,7.8,29.7
ROI ET,405201,1987,04,18,34.4,22.5,0,9.9,70,4.7,28.4
ROI ET,405201,1987,04,19,35.8,25.4,1.3,9.5,67,4.4,30.6
ROI ET,405201,1987,04,20,38,25.4,0,9.4,63,7.9,31.7
ROI ET,405201,1987,04,21,39.1,25.9,2.1,10.4,55,3.6,32.5
ROI ET,405201,1987,04,22,35.8,24.2,0,9.2,61,8.8,30
ROI ET,405201,1987,04,23,38.2,25.3,0.5,9.3,64,6.1,31.7
ROI ET,405201,1987,04,24,37.5,25.4,3.6,5.7,63,3.2,31.4
ROI ET,405201,1987,04,25,36.9,25.2,0.7,6.4,63,3.4,31
ROI ET,405201,1987,04,26,38.4,24.2,0,10.8,58,9.1,31.3
ROI ET,405201,1987,04,27,33.1,26,0.1,9.7,68,3.8,29.5
ROI ET,405201,1987,04,28,36.2,23.5,0,2.9,63,6.9,29.8
ROI ET,405201,1987,04,29,36.4,25.2,0,8.9,59,7.3,30.8
ROI ET,405201,1987,04,30,35.2,25.5,0,7.1,67,5.2,30.3
ROI ET,405201,1987,05,01,35.7,25.7,0,5.1,69,4.9,30.7
ROI ET,405201,1987,05,02,37.8,25.1,0,10.2,61,6,31.4
ROI ET,405201,1987,05,03,38.8,27.2,0,9.4,56,8.1,33
ROI ET,405201,1987,05,04,33.7,23.7,37.1,3,77,7.5,28.7
ROI ET,405201,1987,05,05,34.4,24.2,0,9.4,70,2.4,29.3
ROI ET,405201,1987,05,06,33.6,25.8,5.1,6.1,80,5.9,29.7
ROI ET,405201,1987,05,07,34.2,24.7,0,7.7,75,5.1,29.4
ROI ET,405201,1987,05,08,35,25.1,0,8.3,71,5,30
ROI ET,405201,1987,05,09,33.4,24,6.7,2.5,80,5.3,28.7
ROI ET,405201,1987,05,10,34.6,23.7,0,7.8,77,4.4,29.1
ROI ET,405201,1987,05,11,34.9,24,0,9.2,71,3.7,29.4
ROI ET,405201,1987,05,12,35.4,25.9,0,8.6,67,4.2,30.6
ROI ET,405201,1987,05,13,37.4,25.7,26.4,7.3,76,8.3,31.5
ROI ET,405201,1987,05,14,33.3,22.8,0,8.9,79,8.2,28
ROI ET,405201,1987,05,15,35.4,23.8,0,11.3,71,5.9,29.6
ROI ET,405201,1987,05,16,35.8,26.1,0,10.6,67,4.8,30.9
ROI ET,405201,1987,05,17,36.7,26.2,0,10.6,68,6.2,31.4
ROI ET,405201,1987,05,18,36.1,27.3,0,6.7,66,4.8,31.7
ROI ET,405201,1987,05,19,34.2,25.4,12.4,3.4,84,3.4,29.8
ROI ET,405201,1987,05,20,35.4,25,17.6,6.6,82,4.1,30.2
ROI ET,405201,1987,05,21,36.5,25.7,0,10.5,68,6.6,31.1
ROI ET,405201,1987,05,22,37.4,27.7,0,10.9,61,6.5,32.5
ROI ET,405201,1987,05,23,37.8,27.7,0,10.3,61,6.3,32.7
ROI ET,405201,1987,05,24,37.9,28.2,0,10.8,60,6.8,33
ROI ET,405201,1987,05,25,37.5,26.9,0.2,8.1,67,7.3,32.2
ROI ET,405201,1987,05,26,35.8,25.9,0,4,73,7,30.8
ROI ET,405201,1987,05,27,37.3,26.5,0,9.4,64,8.3,31.9
ROI ET,405201,1987,05,28,34.5,24.8,11.2,5.5,73,6.3,29.6
ROI ET,405201,1987,05,29,32.6,23.4,28.4,2.7,90,8.5,28
ROI ET,405201,1987,05,30,31.8,23.9,3.1,5.7,82,2.8,27.8
ROI ET,405201,1987,05,31,34.5,25.5,0.6,9,76,4.1,30
ROI ET,405201,1987,06,01,35.9,25.7,0.9,8.8,69,5.6,30.8
ROI ET,405201,1987,06,02,33.6,24.4,28.5,4.8,85,5.6,29
ROI ET,405201,1987,06,03,32.7,24.8,11,2.9,85,4.2,28.7
ROI ET,405201,1987,06,04,33.5,24.6,3.6,8.5,81,1.8,29
ROI ET,405201,1987,06,05,33.2,24.7,18.4,2.7,79,5,28.9
ROI ET,405201,1987,06,06,30.9,24.5,51.1,4.5,87,7.2,27.7
ROI ET,405201,1987,06,07,30,23,3.8,3,90,0.2,26.5
ROI ET,405201,1987,06,08,32.9,24.4,45.6,6.8,84,4.7,28.6
ROI ET,405201,1987,06,09,31.4,23.7,16.2,1.2,90,3.1,27.5
ROI ET,405201,1987,06,10,33.8,25.2,0,8.7,75,3.7,29.5
ROI ET,405201,1987,06,11,34.5,26.7,1.4,6,72,4.9,30.6
ROI ET,405201,1987,06,12,33.8,25,0,6.3,74,5.6,29.4
ROI ET,405201,1987,06,13,33.9,25.6,0,10.7,71,5.2,29.7
ROI ET,405201,1987,06,14,34.7,26,0.4,8.5,70,4.5,30.3
ROI ET,405201,1987,06,15,34.2,25.8,0,9.2,73,6.1,30
ROI ET,405201,1987,06,16,32,26.2,0,2.9,78,3.4,29.1
ROI ET,405201,1987,06,17,34.6,26.5,1.9,5.2,75,3.6,30.5
ROI ET,405201,1987,06,18,32.2,26.3,9.7,2,82,4.9,29.2
ROI ET,405201,1987,06,19,32.6,25.4,16.5,1.7,85,2.3,29
ROI ET,405201,1987,06,20,32.9,24.6,11.7,7.4,83,5.4,28.7
ROI ET,405201,1987,06,21,28.4,23,3.7,0,91,1.6,25.7
ROI ET,405201,1987,06,22,33.3,25.2,1.3,7.2,82,4.2,29.2
ROI ET,405201,1987,06,23,34.4,25.8,0,10.8,72,5.2,30.1
ROI ET,405201,1987,06,24,35.4,26.6,0,11.3,68,7.1,31
ROI ET,405201,1987,06,25,35.7,26.5,0,10.6,68,6.3,31.1
ROI ET,405201,1987,06,26,35.4,26.3,0,10.1,68,4.9,30.8
ROI ET,405201,1987,06,27,35.4,26.4,0,8.7,71,6.2,30.9
ROI ET,405201,1987,06,28,36.3,26.7,8.5,8.9,68,5.8,31.5
ROI ET,405201,1987,06,29,34.3,24.2,0,10.1,77,4.6,29.2
ROI ET,405201,1987,06,30,35.3,26,1,10.5,72,8.5,30.6
ROI ET,405201,1987,07,01,33.2,25.2,0,6.1,71,9.6,29.2
ROI ET,405201,1987,07,02,32.3,27.2,0,0.2,63,7.3,29.7
ROI ET,405201,1987,07,03,30,26.6,29.7,0,77,2.9,28.3
ROI ET,405201,1987,07,04,26.5,23.3,4.2,0,92,3.7,24.9
ROI ET,405201,1987,07,05,31.4,24,0,1.8,79,1.4,27.7
ROI ET,405201,1987,07,06,30.7,25.3,0,0.4,80,4.1,28
ROI ET,405201,1987,07,07,32.7,24.6,0,5.6,74,4,28.6
ROI ET,405201,1987,07,08,32.8,25.2,0,5.7,71,4,29
ROI ET,405201,1987,07,09,33.3,25.2,0,6.9,73,6.7,29.2
ROI ET,405201,1987,07,10,33.9,25.8,0,4.4,68,3.6,29.8
ROI ET,405201,1987,07,11,33.7,26.3,3.1,5.4,70,4.1,30
ROI ET,405201,1987,07,12,34.7,26.3,0,6.3,67,6.7,30.5
ROI ET,405201,1987,07,13,36.1,27.4,0,10.2,57,6.8,31.7
ROI ET,405201,1987,07,14,35.3,27.2,0.3,5.6,63,5.2,31.2
ROI ET,405201,1987,07,15,34,26.5,0,3.2,61,5.1,30.2
ROI ET,405201,1987,07,16,34.6,26.5,0,5.9,64,4.8,30.5
ROI ET,405201,1987,07,17,34.3,26,0,6.6,69,4.3,30.1
ROI ET,405201,1987,07,18,35.7,23.7,66.4,8.3,75,7.4,29.7
ROI ET,405201,1987,07,19,29.6,23.6,1.4,0,88,2.2,26.6
ROI ET,405201,1987,07,20,35.3,26.8,0,5.4,73,4.3,31
ROI ET,405201,1987,07,21,34.6,27.1,0,10.7,66,7.2,30.8
ROI ET,405201,1987,07,22,35,27.5,19.6,5.4,69,5.2,31.2
ROI ET,405201,1987,07,23,32.2,22.7,55.4,0.2,86,5.5,27.4
ROI ET,405201,1987,07,24,32,23.4,1.3,3.9,86,3.5,27.7
ROI ET,405201,1987,07,25,33.6,24.5,0,10.8,79,4.2,29
ROI ET,405201,1987,07,26,34.3,26.5,0.3,8.4,77,3.9,30.4
ROI ET,405201,1987,07,27,34.3,23.2,11.1,6.9,79,5.9,28.7
ROI ET,405201,1987,07,28,34.7,23.2,16.8,10.4,77,4.6,28.9
ROI ET,405201,1987,07,29,34.7,24.3,0.3,8.6,76,5.2,29.5
ROI ET,405201,1987,07,30,34.7,24.7,12.8,7.9,78,7,29.7
ROI ET,405201,1987,07,31,30.1,22.7,0.4,0.3,84,2.2,26.4
ROI ET,405201,1987,08,01,33.4,23.7,0.7,7.4,82,4.1,28.5
ROI ET,405201,1987,08,02,32.5,24.8,0,5.7,80,5,28.6
ROI ET,405201,1987,08,03,34,24.6,0,11.1,75,4.9,29.3
ROI ET,405201,1987,08,04,34.4,24.7,4.1,8.2,79,4.8,29.5
ROI ET,405201,1987,08,05,33.7,24.2,0,10.8,78,4.9,28.9
ROI ET,405201,1987,08,06,33.6,26,0,9,76,4,29.8
ROI ET,405201,1987,08,07,35.2,24,0,11,73,4.3,29.6
ROI ET,405201,1987,08,08,35.1,24.2,17.1,8.5,74,7.1,29.6
ROI ET,405201,1987,08,09,32.7,24,31.8,6.2,89,7.6,28.3
ROI ET,405201,1987,08,10,31.7,24.3,10,7.2,83,2.5,28
ROI ET,405201,1987,08,11,31.5,24,1.7,5.3,87,3.6,27.7
ROI ET,405201,1987,08,12,33.3,25.2,16,7.1,84,2.9,29.2
ROI ET,405201,1987,08,13,33.4,24.2,0,10.3,78,6.5,28.8
ROI ET,405201,1987,08,14,34.4,26.3,0,11.4,73,6.7,30.3
ROI ET,405201,1987,08,15,34,27.2,7.4,4.2,78,3.8,30.6
ROI ET,405201,1987,08,16,26.7,24.3,65.7,0,92,6.9,25.5
ROI ET,405201,1987,08,17,28.3,23,3.7,0,88,1.1,25.6
ROI ET,405201,1987,08,18,30.4,25,0,4.8,81,3.9,27.7
ROI ET,405201,1987,08,19,33.3,24.8,3.3,8.4,79,3.5,29
ROI ET,405201,1987,08,20,33.5,25.7,0,9.8,74,5.7,29.6
ROI ET,405201,1987,08,21,32,26.6,1.4,1.7,78,1.7,29.3
ROI ET,405201,1987,08,22,28.7,25.3,24.9,0.4,81,5.9,27
ROI ET,405201,1987,08,23,28.9,24.5,0,0,84,3.2,26.7
ROI ET,405201,1987,08,24,30.1,24.6,5.6,1,82,2.8,27.3
ROI ET,405201,1987,08,25,31.2,23.7,0,4.1,80,2.6,27.4
ROI ET,405201,1987,08,26,33.3,25.9,0,6.5,78,5.6,29.6
ROI ET,405201,1987,08,27,33.2,25.6,0,10.5,75,5.3,29.4
ROI ET,405201,1987,08,28,34.2,25.2,17.4,10.2,76,6.5,29.7
ROI ET,405201,1987,08,29,33.7,25.3,0,9,79,6,29.5
ROI ET,405201,1987,08,30,32.3,25.6,0,3.3,71,3.8,28.9
ROI ET,405201,1987,08,31,31.6,26.3,0,1.3,71,3.6,28.9
ROI ET,405201,1987,09,01,32.4,25.5,9.5,3.6,69,4.8,28.9
ROI ET,405201,1987,09,02,32.3,24.4,20.8,6.5,80,6.5,28.3
ROI ET,405201,1987,09,03,31.7,23.3,16.4,5.7,86,3.3,27.5
ROI ET,405201,1987,09,04,33.4,25.4,1,8.4,82,6.1,29.4
ROI ET,405201,1987,09,05,30.6,25.4,18.1,1.6,84,2.4,28
ROI ET,405201,1987,09,06,27,24,11.3,0,91,0.9,25.5
ROI ET,405201,1987,09,07,29.7,24.3,8.5,2.1,85,2.5,27
ROI ET,405201,1987,09,08,30.4,23.4,137.2,5.1,83,-9999,26.9
ROI ET,405201,1987,09,09,28.6,23.3,107.9,1.5,91,-9999,25.9
ROI ET,405201,1987,09,10,29.2,24,4.6,1,88,3,26.6
ROI ET,405201,1987,09,11,31.7,24.7,0.1,7.1,80,4.6,28.2
ROI ET,405201,1987,09,12,31.9,25.2,0,10.5,76,2.6,28.5
ROI ET,405201,1987,09,13,32.2,24.7,0,10.5,74,5.4,28.4
ROI ET,405201,1987,09,14,32.3,24.9,0,10.6,75,6.7,28.6
ROI ET,405201,1987,09,15,32.7,26.4,0,9.9,75,3.2,29.5
ROI ET,405201,1987,09,16,33.7,25.7,0,10,75,6.7,29.7
ROI ET,405201,1987,09,17,33.3,24.5,10.3,6.8,82,4.3,28.9
ROI ET,405201,1987,09,18,28.6,24.5,35.7,1,89,3.1,26.5
ROI ET,405201,1987,09,19,28.7,24.7,12.1,0,89,2,26.7
ROI ET,405201,1987,09,20,29.9,23.6,1,1.3,85,2.3,26.7
ROI ET,405201,1987,09,21,31.6,24.2,0,7,81,2.3,27.9
ROI ET,405201,1987,09,22,30.7,25.8,0,1.7,83,2.7,28.2
ROI ET,405201,1987,09,23,30.5,24.7,0,3.3,81,2.7,27.6
ROI ET,405201,1987,09,24,28.8,23.7,41,0,92,2.7,26.2
ROI ET,405201,1987,09,25,31.8,24.3,0,8.4,84,4.4,28
ROI ET,405201,1987,09,26,28.7,23.7,8.4,2.3,87,2.8,26.2
ROI ET,405201,1987,09,27,30.9,22.9,0,9.1,80,3.9,26.9
ROI ET,405201,1987,09,28,32,23.9,0,11,78,4.2,27.9
ROI ET,405201,1987,09,29,31.7,25,0,9.7,79,4.6,28.3
ROI ET,405201,1987,09,30,32.5,25,0.2,8.8,77,3.1,28.7
ROI ET,405201,1987,10,01,32.8,25.9,0,6,77,5.1,29.3
ROI ET,405201,1987,10,02,32.3,24.7,2.7,8.8,79,4.7,28.5
ROI ET,405201,1987,10,03,29,24.8,3.5,2.8,85,1.9,26.9
ROI ET,405201,1987,10,04,32.3,24.3,5.1,8.1,83,3.6,28.3
ROI ET,405201,1987,10,05,32.3,25,4.1,8,84,3.2,28.6
ROI ET,405201,1987,10,06,32.9,25.3,0,9.8,81,4.4,29.1
ROI ET,405201,1987,10,07,32.2,25.1,8.2,8.5,79,4.8,28.6
ROI ET,405201,1987,10,08,28.8,24.1,0.8,3.1,87,1.7,26.4
ROI ET,405201,1987,10,09,31.8,24.8,5.6,6.2,85,3.5,28.3
ROI ET,405201,1987,10,10,32,24.4,0,7.2,82,2.8,28.2
ROI ET,405201,1987,10,11,33.2,25.5,0,9.2,79,3.8,29.3
ROI ET,405201,1987,10,12,32.7,25.6,3.3,8.2,81,4.4,29.1
ROI ET,405201,1987,10,13,32.8,26,0,9.9,79,3.8,29.4
ROI ET,405201,1987,10,14,33.1,26.2,0,5.4,81,3.8,29.6
ROI ET,405201,1987,10,15,33.1,25,0,10.5,78,3.5,29
ROI ET,405201,1987,10,16,33.1,24.7,0,10.7,76,4.7,28.9
ROI ET,405201,1987,10,17,34.3,25.8,17,8.8,80,5.6,30
ROI ET,405201,1987,10,18,33,25.6,0,7.6,82,2.6,29.3
ROI ET,405201,1987,10,19,33.1,24.5,0,9.7,79,4,28.8
ROI ET,405201,1987,10,20,32.1,25,1.8,7.8,82,4.9,28.5
ROI ET,405201,1987,10,21,33,25.4,0.1,8.9,82,2.1,29.2
ROI ET,405201,1987,10,22,33.1,24.8,0,10,77,5.3,28.9
ROI ET,405201,1987,10,23,31.7,23.8,1.7,9.4,75,4.8,27.7
ROI ET,405201,1987,10,24,29.9,21.9,0,9,72,4.4,25.9
ROI ET,405201,1987,10,25,28.8,19,0,10.9,68,4.6,23.9
ROI ET,405201,1987,10,26,28.4,17.9,0,10.7,71,4.7,23.1
ROI ET,405201,1987,10,27,30,18.8,0,10.3,70,2.8,24.4
ROI ET,405201,1987,10,28,31,19.7,0,10.7,74,4,25.3
ROI ET,405201,1987,10,29,32.4,21.7,0,10.8,73,4.7,27
ROI ET,405201,1987,10,30,32.6,23.4,0,9.7,76,3.3,28
ROI ET,405201,1987,10,31,33.4,23.7,0,10.4,76,3.9,28.5
ROI ET,405201,1987,11,01,31.9,24.2,2.1,7.6,79,5.4,28
ROI ET,405201,1987,11,02,30.7,24.4,5.4,5,85,4,27.5
ROI ET,405201,1987,11,03,32.8,24.2,0,9.2,77,6.2,28.5
ROI ET,405201,1987,11,04,30.9,20.9,0,5.5,72,4.4,25.9
ROI ET,405201,1987,11,05,30,22.3,0,4.6,75,1.6,26.1
ROI ET,405201,1987,11,06,30.4,22.7,0,4.8,78,4.5,26.5
ROI ET,405201,1987,11,07,31.9,22.2,0,9.9,72,4.5,27
ROI ET,405201,1987,11,08,28.6,20.2,0,4.8,68,3.2,24.4
ROI ET,405201,1987,11,09,28.8,20.7,0,2.1,70,4.4,24.7
ROI ET,405201,1987,11,10,30.2,20.4,0,6.7,74,3.8,25.3
ROI ET,405201,1987,11,11,32.1,21.6,0.8,9.3,71,3,26.8
ROI ET,405201,1987,11,12,32.7,21.8,0,5.4,75,3.9,27.2
ROI ET,405201,1987,11,13,32.7,23.3,0,10.9,71,5,28
ROI ET,405201,1987,11,14,31.5,23.1,0,7.6,77,2.2,27.3
ROI ET,405201,1987,11,15,33,22.7,0,10.4,75,3.6,27.8
ROI ET,405201,1987,11,16,33.4,23.3,0,10.2,76,5.9,28.3
ROI ET,405201,1987,11,17,33.6,23.6,0,9.1,75,2,28.6
ROI ET,405201,1987,11,18,32.5,24,10.8,4.5,81,4.8,28.2
ROI ET,405201,1987,11,19,28.4,20.7,0,8.4,72,4.9,24.5
ROI ET,405201,1987,11,20,29.8,20.2,0,5.9,72,2.1,25
ROI ET,405201,1987,11,21,32.2,22.7,0,7.9,72,5.3,27.4
ROI ET,405201,1987,11,22,30.4,23.4,0,3.9,76,4,26.9
ROI ET,405201,1987,11,23,32.5,22.2,0,10.2,75,2.3,27.3
ROI ET,405201,1987,11,24,32.8,22.7,0,9.6,73,3.1,27.7
ROI ET,405201,1987,11,25,32.2,22.4,0,7.5,75,4.4,27.3
ROI ET,405201,1987,11,26,31.9,24.5,0,5.8,74,4.1,28.2
ROI ET,405201,1987,11,27,33.4,24.3,0,7.9,72,4.7,28.8
ROI ET,405201,1987,11,28,32.9,22.4,0,10.2,69,5.9,27.6
ROI ET,405201,1987,11,29,30,20.6,0,10.4,67,4.2,25.3
ROI ET,405201,1987,11,30,27.1,16.6,0,10.7,62,5.7,21.8
ROI ET,405201,1987,12,01,23.7,15.3,0,10.5,61,5.1,19.5
ROI ET,405201,1987,12,02,25,13.2,0,10.4,63,5.9,19.1
ROI ET,405201,1987,12,03,27.8,15,0,9.5,66,3.3,21.4
ROI ET,405201,1987,12,04,28.2,16.2,0,9.6,68,4.5,22.2
ROI ET,405201,1987,12,05,25.3,16.5,0,9.3,60,4,20.9
ROI ET,405201,1987,12,06,23.4,12.4,0,10.2,53,4.7,17.9
ROI ET,405201,1987,12,07,23.7,11.7,0,10.1,54,4.9,17.7
ROI ET,405201,1987,12,08,24,12.6,0,10.3,54,2.3,18.3
